Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Amount
2022/09/01 00:20,311540,81B9DE610,20,81B9DE520,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 00:28,374190,81C0F1320,124126,81C0EEE50,0.01,US Dollar,0.01,US Dollar,ACH,0,0.01
2022/09/01 00:21,3195,80030BFF0,498,80030BF50,0.14,Euro,0.14,Euro,ACH,0,0.13997200559888023
2022/09/01 00:12,3328,80038BCD0,11,8003A0F80,0.12,Euro,0.12,Euro,ACH,0,0.11997600479904019
2022/09/01 00:27,3666,800435A90,425,800435A40,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:07,3679,800449720,14,800449680,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:08,3607,800467CA0,14,80045ED60,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:08,3709,800450080,1768,8004479E0,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:14,20,80082FA20,600,800988D00,0.79,Euro,0.79,Euro,ACH,0,0.7898420315936813
2022/09/01 00:09,20,80082FA20,600,800988D00,0.24,Euro,0.24,Euro,Wire,0,0.23995200959808038
2022/09/01 00:17,0,800A1B3D0,2514,800D58AE0,0.09,Euro,0.09,Euro,ACH,0,0.08998200359928014
2022/09/01 00:21,423,80027F420,20,800EF8310,0.12,Euro,0.12,Euro,ACH,0,0.11997600479904019
2022/09/01 00:18,31746,80108F5C0,1720,80108FBB0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:11,33280,8012E0E80,3,8012E02F0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:04,33836,80166DAD0,1768,80162E890,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:29,33837,8017E2480,12202,8017E2520,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:14,32955,801868880,2514,801871A10,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:01,34188,801AA4FC0,1126,801AA46D0,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:02,32660,801B30910,11314,801B38A20,0.23,Euro,0.23,Euro,ACH,0,0.2299540091981604
2022/09/01 00:16,33480,801C84700,3,801C83C50,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:02,12055,800DBB280,12202,801CEAB60,0.02,Euro,0.02,Euro,Wire,0,0.019996000799840034
2022/09/01 00:18,34540,801D0A950,14213,801D0AA40,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:01,33045,801CFA7A0,12274,801D004E0,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:04,34188,801D2B190,1768,801D29520,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:29,35110,801D71A80,1126,801D71A30,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:01,33262,801EC3440,21876,801EBF680,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:11,32028,801F13850,11314,801F11A40,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:24,35442,801F674B0,1768,801F047C0,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:29,35448,801F73FC0,15400,801F74410,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:18,12386,801ADEA90,5383,801FE7570,0.85,Euro,0.85,Euro,Wire,0,0.8498300339932013
2022/09/01 00:28,20,801BEC450,425,801FFD4A0,0.13,Euro,0.13,Euro,ACH,0,0.1299740051989602
2022/09/01 00:14,31286,802016890,4308,802015400,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:09,34088,80202D850,15461,80202D940,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:25,36397,8024DD390,25634,8024DB260,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:29,36463,802536E60,1720,802537530,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:17,34060,80285FC60,14640,802867590,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:24,35545,8029DC390,11437,8029DB850,0.06,Euro,0.06,Euro,ACH,0,0.059988002399520096
2022/09/01 00:26,32955,802CE1AC0,11314,802CE1B60,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:27,34115,802F01930,14652,802F01CA0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:19,35414,803081170,7839,8030815D0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:22,35043,8032E2BB0,25788,803319A90,0.03,Euro,0.03,Euro,ACH,0,0.029994001199760048
2022/09/01 00:00,39394,8035EE280,18121,8035EE140,0.14,Euro,0.14,Euro,ACH,0,0.13997200559888023
2022/09/01 00:01,39452,80364CA70,1720,80364C0A0,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:27,34728,803698D10,12055,8036989A0,0.03,Euro,0.03,Euro,ACH,0,0.029994001199760048
2022/09/01 00:26,38548,80368B440,25307,803692AB0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:06,310920,803F36620,25400,803F365D0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:02,31470,80483C4E0,15461,80484C9B0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:14,315381,80588FA20,3671,80588FBF0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:15,3642,8058A4690,11,8058A02B0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:27,311006,805A8D250,11437,805A8D200,0.03,Euro,0.03,Euro,ACH,0,0.029994001199760048
2022/09/01 00:16,36826,805B8B0E0,18076,805B8AE10,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:11,34748,805E73A60,17319,805E73A10,0.03,Euro,0.03,Euro,ACH,0,0.029994001199760048
2022/09/01 00:03,34484,80602C510,211362,8060318E0,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:06,3546,806579360,15516,806594A40,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:04,313061,806D2B390,313061,806D2B390,0.01,Euro,0.08,Yuan,ACH,0,0.011594202898550725
2022/09/01 00:14,34638,806DDFF20,18121,806DDC440,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:23,38510,8078A52E0,120478,8078A54C0,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:17,318311,8079A58C0,24070,8079A8560,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:03,321355,807BE25B0,19300,807BE5740,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:27,33836,807EA3D00,15109,807EA7920,0.06,Euro,0.06,Euro,ACH,0,0.059988002399520096
2022/09/01 00:10,3,800FCFD60,1390,808391B90,0.24,Euro,0.24,Euro,ACH,0,0.23995200959808038
2022/09/01 00:13,36398,8084B4700,20737,8084B4610,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:18,311006,808515CB0,214423,808516A80,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:25,35386,80893C5E0,215112,80893B930,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:29,324951,809137DA0,25307,80911DB90,0.03,Euro,0.03,Euro,ACH,0,0.029994001199760048
2022/09/01 00:12,32858,80937C560,214554,80937C330,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:21,35475,8041EC750,8884,80945F370,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:14,316351,8098851E0,17353,809885190,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:06,35955,80AF482C0,127004,80AF4B7B0,0.19,Euro,0.19,Euro,ACH,0,0.1899620075984803
2022/09/01 00:10,323419,80AF683A0,129759,80AF68350,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:28,317235,80B1C5AF0,19622,80B1B3BF0,0.04,Euro,0.04,Euro,ACH,0,0.03999200159968007
2022/09/01 00:13,321196,80B2A2ED0,118871,80B2A2F20,0.04,Euro,0.04,Euro,ACH,0,0.03999200159968007
2022/09/01 00:27,37436,80B57B710,220624,80B57B280,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:23,318819,80B581910,123496,80B57D570,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:18,32786,80B712530,27868,80B710A20,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:07,36512,80B87ACC0,25885,80B83F9C0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:25,331836,80B95DA90,223762,80B903EE0,0.04,Euro,0.04,Euro,ACH,0,0.03999200159968007
2022/09/01 00:00,326182,80D0FF3F0,15763,80D0FFDC0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:27,34679,80D17EC30,29908,80D1802B0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:02,311302,80D470EA0,230233,80D470B50,0.04,Euro,0.04,Euro,ACH,0,0.03999200159968007
2022/09/01 00:19,311218,80D69EC40,22264,80D6B36C0,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:08,325492,80DCE3FB0,237160,80DCE3940,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:22,314965,80DE24CC0,14213,80DE249F0,0.12,Euro,0.12,Euro,ACH,0,0.11997600479904019
2022/09/01 00:22,311292,80DFEEB90,214554,80DFEEB40,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:02,37485,80E333FB0,11437,80E332FB0,0.03,Euro,0.03,Euro,ACH,0,0.029994001199760048
2022/09/01 00:28,32469,80E96AD50,33599,80E9526D0,0.03,Euro,0.03,Euro,ACH,0,0.029994001199760048
2022/09/01 00:07,330470,80E978EF0,235977,80E957C80,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:12,12,8086785F0,12,8086785F0,0.84,Euro,104.28,Yen,ACH,0,0.7483852447251328
2022/09/01 00:10,341073,80EE292C0,134852,80EE261D0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:05,320075,80FFA2B70,116186,80FFA4B00,0.1,Euro,0.1,Euro,ACH,0,0.09998000399920016
2022/09/01 00:05,325313,810114A10,24643,810118E60,0.05,Euro,0.05,Euro,ACH,0,0.04999000199960008
2022/09/01 00:20,312250,8102A0670,33067,81029CE00,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:25,36323,8103D3860,17694,8103CE4C0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:03,34534,8103D7E20,25400,810380DB0,0.03,Euro,0.03,Euro,ACH,0,0.029994001199760048
2022/09/01 00:18,336637,8109DA7E0,44720,8109D6E60,0.19,Euro,0.19,Euro,ACH,0,0.1899620075984803
2022/09/01 00:20,331226,811550B20,5383,811550C60,0.1,Euro,0.1,Euro,ACH,0,0.09998000399920016
2022/09/01 00:08,332530,81168ABA0,332530,81168ABA0,0.03,Euro,2.9,Ruble,ACH,0,0.048039491775307704
2022/09/01 00:08,332530,81168ABA0,138920,81168D3A0,0.03,Euro,0.03,Euro,ACH,0,0.029994001199760048
2022/09/01 00:13,334779,8116A7120,334779,8116A7120,0.02,Euro,0.02,UK Pound,ACH,0,0.023182492581602373
2022/09/01 00:13,334779,8116A7120,131371,8116AE350,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:10,32469,81199BF00,3671,81199B980,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:11,348589,811A158E0,15763,811A14DA0,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:27,348622,811A54680,1390,811A55090,0.03,Euro,0.03,Euro,ACH,0,0.029994001199760048
2022/09/01 00:02,348706,811AC7950,129044,811AA7FC0,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:25,349072,811D56AD0,222654,811D56A80,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:21,3709,8121445E0,15763,8121431E0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:13,349741,81212B110,12274,81212A3D0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:05,33734,8121F34F0,37567,8121F39A0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:16,353505,813756430,137562,8137566F0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:02,326271,8137684B0,112357,813768500,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:03,329870,814114460,143302,8141123E0,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:08,311693,814451270,217242,81446FBD0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:06,331547,81458F630,244000,81458F680,0.07,Euro,0.07,Euro,ACH,0,0.06998600279944012
2022/09/01 00:28,355870,8145F8700,5724,8145C0060,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:20,345341,8147F9180,12503,8147F9130,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:17,336721,8150C8560,336721,8150C8560,0.08,Euro,0.12,Canadian Dollar,ACH,0,0.091324200913242
2022/09/01 00:17,336721,8150C8560,5312,8150C8380,0.08,Euro,0.08,Euro,ACH,0,0.07998400319936014
2022/09/01 00:00,32453,80F143E80,1768,8154EA240,0.03,Euro,0.03,Euro,ACH,0,0.029994001199760048
2022/09/01 00:22,335555,815AB2410,216208,815AB0570,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:13,319140,815BF8680,245509,815BFA0E0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:22,337801,81647EA80,129044,81647EA30,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:28,35442,8164ADC30,150317,8164AD750,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:21,334520,8168E7130,252810,8168DD750,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:07,358380,8168B8D20,358380,8168B8D20,0.01,Euro,0.37,Mexican Peso,ACH,0,0.018326811630095596
2022/09/01 00:07,358380,8168B8D20,245411,8168B1810,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:28,37102,816D40B80,20737,816D40590,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:21,321823,816EA1A20,219353,816EA4910,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:09,353419,81739CDC0,223135,81739CE60,0.02,Euro,0.02,Euro,ACH,0,0.019996000799840034
2022/09/01 00:12,38040,8181473B0,237428,8181465C0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:28,362174,8186C6B30,247343,8186C5A50,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:07,325785,818793540,225430,818793180,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:14,355536,8188F82F0,155635,8188F7D70,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:12,329266,818EA8840,120478,818EA87A0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:17,341000,819093320,120229,819092590,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:14,325785,819579790,219353,819579570,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:14,316688,819BD1FC0,13590,819BD2150,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:25,321215,81A957E50,59585,81A956C50,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:07,36559,81AAB08D0,43642,81AAB0830,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:14,351875,81AE79E40,144840,81AE733C0,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:25,375342,81B92F7A0,162011,81B92F700,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:26,320663,81BDDAE00,256032,81BDA3B90,0.01,Euro,0.01,Euro,ACH,0,0.009998000399920017
2022/09/01 00:25,35505,802229BF0,27,80222A5A0,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 00:00,11,8028CF6B0,11,8028CF6B0,0.69,Euro,5.44,Yuan,ACH,0,0.7884057971014493
2022/09/01 00:13,35912,8028FF7B0,15,8028DD180,1.32,Yuan,1.32,Yuan,ACH,0,0.19130434782608696
2022/09/01 00:25,35939,802998BF0,11,80299A3A0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:03,37179,802C1C9F0,26922,802C29240,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 00:06,37042,802CD1B60,17768,802CD1B10,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:06,37189,802CCA840,15168,802CD12E0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:19,37135,80316B2A0,17213,80317CEF0,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 00:06,37650,80317F640,12,80317F6E0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:01,37659,8033EECD0,15885,8033ED180,0.05,Yuan,0.05,Yuan,ACH,0,0.007246376811594203
2022/09/01 00:28,37130,8034344A0,17213,803430310,0.23,Yuan,0.23,Yuan,ACH,0,0.03333333333333333
2022/09/01 00:14,35070,803455640,15168,803455C50,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:29,39040,8034275A0,7080,80344B270,0.06,Yuan,0.06,Yuan,ACH,0,0.008695652173913042
2022/09/01 00:22,35896,803462AD0,7082,803425B60,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:13,37185,80355D340,17768,80355D2F0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:17,39266,80355C220,15168,8035694F0,0.03,Yuan,0.03,Yuan,ACH,0,0.004347826086956521
2022/09/01 00:18,39149,803581340,17768,80355F720,0.08,Yuan,0.08,Yuan,ACH,0,0.011594202898550725
2022/09/01 00:29,37583,8036CBE00,26,8036CC1E0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:10,39172,8036EEE40,5893,8036F0280,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 00:01,39163,80375E180,15885,80375E130,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 00:05,37769,803829110,17768,80382A580,0.03,Yuan,0.03,Yuan,ACH,0,0.004347826086956521
2022/09/01 00:23,39059,8037D94D0,9530,803914A00,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:03,39875,8038B0430,5893,8037DC580,0.12,Yuan,0.12,Yuan,ACH,0,0.017391304347826084
2022/09/01 00:11,37145,803A74470,26,803A75D60,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:22,39059,803AA1D50,17768,803AA18C0,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 00:18,37077,803ABEBA0,9534,803ABEB50,0.03,Yuan,0.03,Yuan,ACH,0,0.004347826086956521
2022/09/01 00:28,39577,803AC1740,26922,803AC11A0,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 00:17,310413,803BF5FB0,27425,803BF9780,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:29,310463,803CA2F40,110265,803CA0A60,0.08,Yuan,0.08,Yuan,ACH,0,0.011594202898550725
2022/09/01 00:01,310593,803D0D2A0,26922,803D0D250,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:14,310563,803D4D970,9534,803D625A0,2.69,Yuan,2.69,Yuan,ACH,0,0.3898550724637681
2022/09/01 00:17,37145,803DA27D0,26922,803DA2560,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:06,310638,803E3F690,210277,803E3F6E0,0.24,Yuan,0.24,Yuan,ACH,0,0.03478260869565217
2022/09/01 00:14,39265,803E42A80,29779,803E3CB70,0.08,Yuan,0.08,Yuan,ACH,0,0.011594202898550725
2022/09/01 00:20,37576,803E45370,110198,803E3CD00,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:19,310119,803E45500,110682,803E469D0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:10,39048,804000DA0,15885,804000780,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:10,311059,8040374B0,110164,804036F20,0.05,Yuan,0.05,Yuan,ACH,0,0.007246376811594203
2022/09/01 00:20,39577,804077630,26922,804077590,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 00:08,311336,803D072C0,10073,803D07270,0.03,Yuan,0.03,Yuan,ACH,0,0.004347826086956521
2022/09/01 00:00,39531,804356B70,17768,804357770,0.06,Yuan,0.06,Yuan,ACH,0,0.008695652173913042
2022/09/01 00:07,310188,804430F40,210812,80442E9F0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:03,35896,804442710,10920,804442B20,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:09,37189,80447DD80,110400,80447CEB0,0.07,Yuan,0.07,Yuan,ACH,0,0.010144927536231885
2022/09/01 00:17,311142,80449FC50,9530,80449FC00,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:06,39165,80449D770,210277,80449D720,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 00:07,310463,8044CE620,26,804489730,0.06,Yuan,0.06,Yuan,ACH,0,0.008695652173913042
2022/09/01 00:28,310152,8044E9240,10311,8044E9A10,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:15,311856,804679090,210824,804667AF0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:08,39266,8046BEDB0,29900,8046E2FE0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:08,35912,804700A10,10154,80472A660,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:11,39985,804744E50,210484,80474D950,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:09,312256,8046E8EA0,110198,804624630,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 00:13,39993,80472DD20,10154,80461F520,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:02,310313,80472E730,110400,80462B0F0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:07,311737,8048267A0,12,8048270A0,0.04,Yuan,0.04,Yuan,ACH,0,0.005797101449275362
2022/09/01 00:09,39197,804833BA0,15,80485CEA0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:05,39149,8048F8C90,211564,804904A50,0.06,Yuan,0.06,Yuan,ACH,0,0.008695652173913042
2022/09/01 00:25,312602,804916EC0,26,8049166A0,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 00:10,312646,80494EA30,211860,80494E550,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:19,39197,8049628B0,8997,8049625A0,0.06,Yuan,0.06,Yuan,ACH,0,0.008695652173913042
2022/09/01 00:02,310812,8049713F0,210858,8049713A0,0.11,Yuan,0.11,Yuan,ACH,0,0.015942028985507246
2022/09/01 00:23,310578,8049918E0,17213,804991840,0.03,Yuan,0.03,Yuan,ACH,0,0.004347826086956521
2022/09/01 00:06,39308,8049D81C0,7082,8049D8080,0.03,Yuan,0.03,Yuan,ACH,0,0.004347826086956521
2022/09/01 00:23,35505,804A07340,9096,804A072F0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:09,312234,804A41FD0,15168,804A32C00,0.07,Yuan,0.07,Yuan,ACH,0,0.010144927536231885
2022/09/01 00:21,311856,804AA8EC0,110299,804AA8E70,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 00:26,310464,804B9DF10,26922,804B9DEC0,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 00:15,312660,804BB0A20,19931,804BAEF40,0.02,Yuan,0.02,Yuan,ACH,0,0.002898550724637681
2022/09/01 00:25,310593,804AB6730,212405,804ABA680,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:29,312847,804C1D680,5893,804C21730,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:08,312809,804DD1BA0,210858,804DEE110,0.04,Yuan,0.04,Yuan,ACH,0,0.005797101449275362
2022/09/01 00:29,311118,804E0DD80,17213,804E21CF0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:20,39875,804EB2290,110164,804EAF540,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:28,313644,804ECFEB0,10461,804ED0420,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:10,12066,804DA5670,15168,804F226A0,0.83,Yuan,0.83,Yuan,ACH,0,0.12028985507246376
2022/09/01 00:00,312660,804F5F1C0,110080,804F5F830,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:03,39265,804F632C0,12307,804F631D0,0.03,Yuan,0.03,Yuan,ACH,0,0.004347826086956521
2022/09/01 00:21,39701,804F87860,112857,804F88190,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:12,37145,804F960A0,210277,804F683C0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:15,311902,804FF4DF0,212642,805009FF0,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:10,313946,805091B50,26922,805091480,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:11,39873,805155AE0,692,805155A90,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
2022/09/01 00:00,310563,80515F3E0,110593,80515F170,0.06,Yuan,0.06,Yuan,ACH,0,0.008695652173913042
2022/09/01 00:20,39242,805165E50,212405,804D88A50,0.08,Yuan,0.08,Yuan,ACH,0,0.011594202898550725
2022/09/01 00:05,310103,805167210,211860,805173E00,0.01,Yuan,0.01,Yuan,ACH,0,0.0014492753623188406
